,tconst,averageRating,numVotes,weightedRating,primaryTitle,startYear,runtimeMinutes
41645,tt0042369,7.3,9859,7.084847528615279,D.O.A.,1949,83
3655861,tt4451458,7.6,4117,7.084837036782636,Endless Poetry,2016,128
242815,tt0253143,7.7,3444,7.084756011812684,Inek Saban,1978,71
798053,tt0822832,7.1,138045,7.084666809776442,Marley & Me,2008,115
4344206,tt5996836,7.4,6712,7.084661957618566,The Great Father,2017,151
3246837,tt3532216,7.1,137365,7.084602592923352,American Made,2017,115
256056,tt0266987,7.1,137114,7.08457875322304,Spy Game,2001,126
1859126,tt1433816,7.7,3435,7.0845612801125375,Metastases,2009,82
254861,tt0265730,8.1,2081,7.084527897788117,Sethu,1999,130
46734,tt0047573,7.2,18290,7.084499884499884,Them!,1954,94
2268683,tt1860357,7.1,136112,7.084482844232583,Deepwater Horizon,2016,107
3117440,tt3233418,7.3,9799,7.084476565418547,Spare Parts,2015,114
2129733,tt1714206,7.1,135764,7.08444925480829,The Spectacular Now,2013,95
2628549,tt2243299,8.1,2078,7.084415392569613,Final Cut: Ladies and Gentlemen,2012,84
86120,tt0088015,7.3,9787,7.084402219219823,Ronja Robbersdaughter,1984,126
117359,tt0120070,7.3,9786,7.0843960213879145,Savior,1998,103
3139369,tt3283714,7.5,5074,7.084358582163995,Behzat Ç. Ankara Yaniyor,2013,97
2284127,tt1876277,7.2,18230,7.084339578996068,Into the White,2012,104
54288,tt0055310,8.0,2301,7.0842826270099994,Placido,1961,85
2019590,tt1600196,7.1,134039,7.084280585265248,The Drop,2014,106
435348,tt0452694,7.1,133852,7.084262080427064,The Time Traveler's Wife,2009,107
382837,tt0398808,7.1,133447,7.084221853364216,Bridge to Terabithia,2007,96
104231,tt0106534,8.5,1487,7.084211122437422,The Earth's Most Beloved Son,1993,138
4376345,tt6067752,7.5,5063,7.084206499683997,Lucifer,2019,175
106160,tt0108504,7.6,4081,7.084199305388398,For a Lost Soldier,1992,92
4408575,tt6139732,7.1,131653,7.084041161037451,Aladdin,2019,128
1763050,tt1334260,7.1,131237,7.083998668689235,Never Let Me Go,2010,103
1830300,tt1403981,7.1,130749,7.083948532574848,Remember Me,2010,113
3033034,tt3034728,8.1,2065,7.083927581747645,Left Right Left,2013,155
114201,tt0116767,7.5,5040,7.083888149134487,Kids Return,1996,107
4608245,tt6580564,7.5,5040,7.083888149134487,102 Not Out,2018,102
5073446,tt7581552,8.1,2063,7.083852492332705,Unda,2019,130
284731,tt0296915,7.6,4057,7.083773273221599,Valentin,2002,86
3293475,tt3640424,7.1,128696,7.083734124505518,Allied,2016,124
931669,tt0961066,7.5,5028,7.083721859597709,Everlasting Moments,2008,131
455799,tt0473705,7.1,128531,7.083716643544301,State of Play,2009,127
329129,tt0343221,7.6,4053,7.08370219942863,Mother of Mine,2005,111
59890,tt0061042,7.9,2563,7.083688277763669,Hunger,1966,112
2175634,tt1762300,8.0,2283,7.0836784811054505,One Life,2011,85
139242,tt0143348,7.7,3394,7.083672606888779,Lone Wolf and Cub: Baby Cart in Peril,1972,81
1815965,tt1389137,7.1,128060,7.083666535998955,We Bought a Zoo,2011,124
290803,tt0303353,7.4,6612,7.083664431228647,The Kid Stays in the Picture,2002,93
1910784,tt1487275,8.0,2282,7.08364489406935,The White Stripes Under Great White Northern Lights,2009,93
4876136,tt7160070,7.3,9663,7.083630960967025,Along with the Gods: The Two Worlds,2017,139
85776,tt0087660,7.9,2560,7.083599419448476,Super Space Fortress Macross,1984,114
3011138,tt2981768,7.4,6604,7.083584356410581,Patema Inverted,2013,98
780188,tt0804497,7.1,127206,7.083574891922789,It's Kind of a Funny Story,2010,101
454198,tt0472033,7.1,126934,7.083545486856134,9,2009,79
73638,tt0075178,7.7,3387,7.083520625638497,Il secondo tragico Fantozzi,1976,110
54064,tt0055082,7.7,3386,7.083498907912351,"Léon Morin, Priest",1961,117
3308724,tt3675568,7.7,3385,7.08347718865598,Merchants of Doubt,2014,96
2098817,tt1682181,7.3,9637,7.083468545197332,Bully,2011,98
785003,tt0809407,7.4,6588,7.083424085095606,12:08 East of Bucharest,2006,89
118007,tt0120784,7.1,125669,7.083407336612043,Payback,1999,100
67530,tt0068883,7.6,4035,7.083382125021526,Ludwig,1973,238
3460505,tt4016226,7.9,2551,7.0833327283946135,The Resurrection of Jake the Snake,2015,93
353831,tt0368619,7.6,4031,7.083310943474218,Brides,2004,128
324087,tt0337721,7.3,9611,7.083305885412152,The Snow Walker,2003,103
3096671,tt3185772,8.2,1865,7.0833054159687325,The Wolf and the Lamb,2013,141
1765689,tt1337032,7.4,6575,7.083293745051464,Trailer Park Boys: Countdown to Liquor Day,2009,102
353208,tt0367975,7.5,4995,7.083263877312885,Lisbela and the Prisoner,2003,106
279574,tt0291579,7.2,17820,7.083232134516581,He Loves Me... He Loves Me Not,2002,92
89245,tt0091214,7.7,3373,7.083216438163043,Man Facing Southeast,1986,105
1762474,tt1333634,8.0,2269,7.083208038431919,Burma VJ: Reporting from a Closed Country,2008,84
83058,tt0084873,7.9,2545,7.083154837538573,A Railway Station for Two,1983,141
45147,tt0045943,7.3,9583,7.083130439811468,Julius Caesar,1953,120
2890192,tt2692904,7.1,122823,7.083087882129303,Locke,2013,85
32406,tt0032981,7.6,4018,7.083079467916465,Remember the Night,1940,94
1719370,tt1288376,7.5,4981,7.083069277208899,When We Leave,2010,119
266038,tt0277434,7.1,122581,7.083060150019311,We Were Soldiers,2002,138
248820,tt0259393,7.2,17745,7.083027254649666,Lantana,2001,121
106844,tt0109206,7.6,4010,7.082936918304033,Bandit Queen,1994,119
3231135,tt3495000,7.3,9552,7.082935864783514,Mardaani,2014,113
77983,tt0079638,7.3,9550,7.082923299565847,Norma Rae,1979,114
97868,tt0100049,7.5,4967,7.08287449527814,Longtime Companion,1989,96
86029,tt0087921,7.3,9531,7.082803857403492,Places in the Heart,1984,111
2254586,tt1845773,7.6,4001,7.082776455984277,Ai Weiwei: Never Sorry,2012,91
407959,tt0424565,7.8,2884,7.082742791565056,The Wild Parrots of Telegraph Hill,2003,83
39925,tt0040613,7.3,9517,7.082715763247095,Mr. Blandings Builds His Dream House,1948,94
3220480,tt3470600,7.1,119537,7.082703390827262,Sing,2016,108
2650368,tt2267968,7.1,119379,7.0826844624218195,Kung Fu Panda 3,2016,95
3479517,tt4058426,8.2,1850,7.08268156424581,India's Daughter,2015,63
72363,tt0073864,7.7,3346,7.082628942355183,The Old Gun,1975,103
4048501,tt5335314,8.4,1567,7.082576128279444,One Step Behind the Seraphim,2017,150
360546,tt0375571,7.8,2877,7.0825626860853035,Three Dots,2004,160
78750,tt0080437,7.2,17571,7.082549153179395,The Big Red One,1980,113
246862,tt0257360,7.1,118084,7.082527745939448,About Schmidt,2002,125
3326896,tt3717068,7.7,3341,7.082520023993508,Court,2014,116
101777,tt0104028,7.9,2523,7.0825019074955495,The Black Bomber,1992,116
30001,tt0030523,7.7,3340,7.082498235709245,Olympia Part Two: Festival of Beauty,1938,96
106086,tt0108429,8.7,1274,7.082431300905838,Udzinarta mze,1992,123
240935,tt0251160,7.1,116572,7.082341140903568,John Q,2002,116
90618,tt0092618,7.2,17494,7.0823363298348,Barfly,1987,100
4178655,tt5624252,9.3,928,7.0823202715211355,That Vitamin Movie,2016,86
93027,tt0095082,7.2,17440,7.082186616399623,Eight Men Out,1988,119
1842946,tt1417075,7.3,9428,7.0821540606483095,In Darkness,2011,145
469096,tt0487419,7.4,6461,7.0821461492005975,The Secret of the Grain,2007,151
117389,tt0120102,7.1,114775,7.082114111965659,Seven Years in Tibet,1997,136
89234,tt0091203,7.1,114447,7.082072041707602,Highlander,1986,116
2512078,tt2113075,7.5,4909,7.082065598983584,The Inevitable Defeat of Mister & Pete,2013,108
479327,tt0497915,7.3,9400,7.081976744186046,Gunda,1998,129
2189799,tt1777551,7.4,6440,7.081933842239185,Bobby Fischer Against the World,2011,93
1936312,tt1513713,7.4,6438,7.081913607735862,Love in Another Language,2009,98
38537,tt0039204,7.6,3948,7.081829487356639,Body and Soul,1947,104
114188,tt0116754,7.6,3947,7.081811586692922,Prisoner of the Mountains,1996,99
402204,tt0418689,7.1,112302,7.081791962243813,Flags of our Fathers,2006,135
756946,tt0780521,7.1,112230,7.081782409094221,The Princess and the Frog,2009,97
146490,tt0150915,7.3,9368,7.081773743016759,Hilary and Jackie,1998,121
75626,tt0077222,8.3,1678,7.0817677487068,White Bim Black Ear,1977,182
1774136,tt1345777,7.3,9367,7.081767393138766,Ishqiya,2010,118
3034287,tt3037582,7.9,2498,7.081758673358062,The Guide,2014,122
2683546,tt2305051,7.1,111755,7.081719132755658,Wild,2014,115
1608671,tt1172570,7.1,111610,7.081699729155991,Bronson,2008,92
51207,tt0052151,7.3,9350,7.081659388646289,Run Silent Run Deep,1958,93
47799,tt0048657,8.0,2221,7.0815914183902136,Stella,1955,90
105947,tt0108289,7.6,3933,7.081560847475201,Flirting Scholar,1993,102
6127504,tt9817070,7.9,2491,7.081550325561093,Metri Shesh Va Nim,2019,131
111281,tt0113749,7.1,110286,7.0815206303682565,Mallrats,1995,94
2807690,tt2492916,7.7,3294,7.081494309747649,Muscle Shoals,2013,111
3244577,tt3526810,7.5,4866,7.081463871961428,Adolf Hitler: The Greatest Story Never Told,2013,350
98611,tt0100814,7.1,109749,7.081446986619566,Tremors,1990,96
118016,tt0120794,7.1,109749,7.081446986619566,The Prince of Egypt,1998,99
202501,tt0210727,7.5,4864,7.081435842485936,Himalaya,1999,108
82182,tt0083967,7.4,6388,7.081406907098255,Frances,1982,140
2946272,tt2827320,8.3,1670,7.081402324709411,Fandry,2013,101
17963,tt0018217,7.4,6387,7.081396756618982,October (Ten Days that Shook the World),1927,142
328724,tt0342804,8.3,1669,7.081356631294762,My Flesh and Blood,2003,83
78023,tt0079679,7.9,2484,7.081341871634406,Autumn Marathon,1979,90
52989,tt0053987,7.5,4857,7.081337709749808,The Steamroller and the Violin,1961,46
203344,tt0211653,8.0,2213,7.081321427259031,The Mystery of the Third Planet,1981,48
3895595,tt4992086,7.8,2828,7.081299410665516,Bhale Bhale Magadivoy,2015,137
2034007,tt1615147,7.1,108507,7.081274390106885,Margin Call,2011,107
138578,tt0142632,8.3,1667,7.081265234184573,Mattie the Goose-Boy,1977,70
280146,tt0292174,8.1,1994,7.081255093724531,Pattanapravesam,1988,158
5889295,tt9316022,8.0,2211,7.0812539046709055,Struggle: The Life and Lost Art of Szukalski,2018,115
1662761,tt1228987,7.1,108032,7.0812075290155745,Let Me In,2010,116
49441,tt0050322,8.4,1539,7.081186178831154,Do Ankhen Barah Haath,1957,143
2031941,tt1613023,7.7,3279,7.081166236429859,"Beats, Rhymes & Life: The Travels of A Tribe Called Quest",2011,97
62918,tt0064169,7.4,6363,7.0811529509294395,The Sicilian Clan,1969,122
2571111,tt2177843,7.3,9269,7.081143307362339,We Are Legion: The Story of the Hacktivists,2012,93
1934854,tt1512201,7.7,3276,7.081100579997171,Last Train Home,2009,85
61255,tt0062453,7.5,4835,7.081028992793699,Viy,1967,77
98028,tt0100211,7.4,6347,7.080990206399336,Music Box,1989,124
3162674,tt3337550,7.6,3901,7.0809868170651535,Rahasya,2015,123
62068,tt0063291,7.7,3269,7.0809473274611765,Memories of Underdevelopment,1968,97
84464,tt0086312,7.2,16944,7.0807934388708755,Silkwood,1983,131
2588951,tt2198161,7.5,4813,7.080719820212659,Seethamma Vakitlo Sirimalle Chettu,2013,159
192270,tt0199725,7.2,16917,7.080716654340722,Love & Basketball,2000,124
741950,tt0765010,7.1,104454,7.080688120876913,Brothers,2009,105
351921,tt0366627,7.1,104388,7.080678270009583,The Jacket,2005,103
115972,tt0118617,7.1,104217,7.080652700496064,Anastasia,1997,94
77829,tt0079477,7.5,4804,7.080593208965239,A Little Romance,1979,110
52291,tt0053270,7.3,9182,7.080586273477268,Shadows,1958,81
16833,tt0017075,7.3,9154,7.080406394565791,The Lodger: A Story of the London Fog,1927,68
32950,tt0033533,7.7,3243,7.080377438657367,The Devil and Miss Jones,1941,92
4860166,tt7125774,7.6,3867,7.080375515294281,Balloon,2018,125
3922649,tt5052474,7.1,102106,7.080331376960961,Sicario: Day of the Soldado,2018,122
43972,tt0044744,7.5,4785,7.080325667282189,The Importance of Being Earnest,1952,95
389163,tt0405296,7.1,101623,7.080256351531712,A Scanner Darkly,2006,100
137943,tt0141974,7.3,9130,7.080251977732201,The War Zone,1999,98
40045,tt0040737,7.7,3236,7.08022382773764,Bitter Rice,1949,108
4630403,tt6628394,7.1,101227,7.080194411655192,Bad Times at the El Royale,2018,141
44904,tt0045693,8.4,1519,7.0801915607677515,Do Bigha Zamin,1953,131
4277679,tt5848272,7.1,101080,7.080171319796954,Ralph Breaks the Internet,2018,112
772295,tt0796368,7.3,9116,7.080161800914526,Talk to Me,2007,118
443244,tt0460766,7.8,2784,7.080161243881371,Deep Water,2006,93
4392749,tt6105098,7.1,100880,7.08013981569749,The Lion King,2019,118
4324362,tt5952266,7.9,2442,7.080088914802127,The Ivory Game,2016,112
241958,tt0252245,7.6,3846,7.079997226651876,Atla Gel Saban,1984,83
27277,tt0027752,7.8,2777,7.079979839435504,The Only Son,1936,87
769009,tt0792966,7.5,4759,7.07995900399879,Blame it on Fidel,2006,99
359355,tt0374345,7.3,9084,7.079955404295271,The Memory of a Killer,2003,123
48113,tt0048973,7.4,6237,7.079866824599033,Baby Doll,1956,114
4356191,tt6023118,8.7,1232,7.079841415065569,Word from a Gamer,2018,92
41921,tt0042650,8.0,2168,7.079799764428739,Kon-Tiki,1950,77
5249970,tt7959216,7.3,9058,7.079787421457514,Utøya: July 22,2018,93
2234763,tt1825163,8.1,1955,7.0797811166759415,The Light Bulb Conspiracy,2010,75
64401,tt0065687,8.0,2161,7.079562608151393,Elvis: That's the Way It Is,1970,97
309442,tt0322674,7.4,6205,7.079538535491107,Twin Sisters,2002,137
4336980,tt5980638,7.9,2423,7.07952084017066,The Transcendents,2018,96
3748315,tt4659056,7.8,2759,7.079512950754711,The Day Will Come,2016,119
207387,tt0215911,8.6,1307,7.079492150378226,Koshish,1972,125
39682,tt0040367,7.4,6200,7.079487179487179,A Foreign Affair,1948,116
98481,tt0100681,7.7,3202,7.079476632862917,Everybody's Fine,1990,118
100936,tt0103176,7.7,3201,7.079454629268466,Close to Eden,1991,119
3104718,tt3203910,7.6,3815,7.0794377928162415,Raja Rani,2013,160
4376901,tt6068960,7.6,3811,7.0793655201138455,Hatred,2016,150
86231,tt0088128,7.1,95948,7.079329959982802,Sixteen Candles,1984,93
75692,tt0077288,7.3,8985,7.079314403413271,La Cage aux Folles,1978,97
41574,tt0042296,7.7,3191,7.079234507466922,Caged,1950,96
82522,tt0084315,7.5,4705,7.079195421646188,Time Masters,1982,78
11679,tt0011841,7.5,4705,7.079195421646188,Way Down East,1920,145
1875144,tt1450321,7.1,94788,7.079129795972885,Filth,2013,97
242382,tt0252684,7.3,8955,7.079119422765425,Manic,2001,100
265936,tt0277327,7.4,6163,7.079106632865899,As Far as My Feet Will Carry Me,2001,158
40465,tt0041163,7.4,6160,7.079075738125803,Battleground,1949,118
5902557,tt9343826,9.5,816,7.079020762317942,Ananthu V/S Nusrath,2018,149
2446521,tt2044774,8.5,1390,7.079007199696854,El-Keif,1985,118
2250504,tt1841542,7.4,6137,7.0788386806693,Chillar Party,2011,135
48911,tt0049784,7.9,2397,7.078742198050881,Early Spring,1956,145
114774,tt0117359,7.6,3775,7.07871416159861,Ponette,1996,97
121755,tt0124901,7.2,16221,7.078702603042139,Thursday,1998,87
883160,tt0911010,8.3,1611,7.0787005373717635,White Light/Black Rain: The Destruction of Hiroshima and Nagasaki,2007,86
2771775,tt2406252,7.2,16210,7.07867022567338,Venus in Fur,2013,96
248953,tt0259534,8.7,1213,7.078667073589441,Ramayana: The Legend of Prince Rama,1992,170
2646108,tt2263058,7.6,3772,7.07865980814681,More Than Honey,2012,95
237679,tt0247745,7.1,91932,7.07862005268019,Super Troopers,2001,100
55882,tt0056945,8.0,2132,7.078578799941029,The Organizer,1963,130
52247,tt0053226,7.5,4661,7.078571187754965,Room at the Top,1959,117
3006003,tt2969522,7.5,4651,7.078429058041888,Montage,2013,120
75169,tt0076752,7.1,90656,7.078384173756658,The Spy Who Loved Me,1977,125
3363682,tt3801252,7.6,3756,7.078369731534289,Na Maloom Afraad,2014,137
72595,tt0074103,7.3,8839,7.0783622447471854,The Wing or The Thigh?,1976,104
80918,tt0082671,7.5,4646,7.078357957228631,Lola,1981,115
58157,tt0059260,7.2,16103,7.078354378025934,Help!,1965,92
15610,tt0015841,7.5,4644,7.078329510187559,The Freshman,1925,77
105057,tt0107376,8.2,1744,7.078253066108285,Latcho Drom,1993,103
80960,tt0082714,7.8,2706,7.078134700064967,Il marchese del Grillo,1981,135
64206,tt0065488,7.6,3743,7.078133806492015,The Boys in the Band,1970,118
2185430,tt1773015,7.5,4626,7.078073313980963,Phas Gaye Re Obama,2010,108
4545217,tt6442978,7.4,6057,7.078011398396496,Mommy Dead and Dearest,2017,82
195808,tt0203612,7.7,3132,7.077932603440921,Pitfall,1962,97
63869,tt0065143,7.2,15939,7.077867070519553,The Bird with the Crystal Plumage,1970,96
102094,tt0104350,7.8,2695,7.077847987001264,The Best Intentions,1992,180
2217390,tt1807022,8.1,1904,7.077847160273565,Super,2010,140
36772,tt0037415,7.3,8748,7.077764608273083,The Uninvited,1944,99
471825,tt0490215,7.1,87361,7.077750287021297,Silence,2016,161
337167,tt0351461,7.3,8742,7.077725090391796,Noi the Albino,2003,93
211819,tt0220644,7.5,4599,7.077688435420115,The Mission,1999,84
5174560,tt7797658,7.9,2361,7.077661635174152,Awe!,2018,150
81811,tt0083590,7.6,3717,7.077661315597034,The Atomic Cafe,1982,86
339789,tt0354148,8.3,1588,7.077644049947344,Vadakkunokkiyantram,1989,120
1609038,tt1172963,7.4,6019,7.0776169444534,Lemon Tree,2008,106
300608,tt0313542,7.1,86395,7.077557340993761,Runaway Jury,2003,127
68290,tt0069671,7.9,2356,7.077511332066091,Abhimaan,1973,122
5315546,tt8098480,8.7,1193,7.0774290841064404,The Refuge,2019,98
3686115,tt4519488,8.7,1193,7.0774290841064404,Mudras Calling,2018,95
2003318,tt1583323,7.9,2353,7.07742112382554,Steam of Life,2010,81
36068,tt0036695,7.5,4577,7.077374311120127,A Canterbury Tale,1944,124
2566800,tt2172935,7.2,15772,7.077366820366919,Metallica Through the Never,2013,93
2793745,tt2458776,7.4,5990,7.07731526298806,Bears,2014,78
26268,tt0026725,7.7,3104,7.077312838030173,Les Misérables,1935,108
4208451,tt5691226,8.8,1121,7.0772481911106,Pashupati Prasad,2016,140
99479,tt0101698,7.2,15732,7.077246391043897,Defending Your Life,1991,112
84708,tt0086567,7.1,84633,7.077196646994974,WarGames,1983,114
64143,tt0065421,7.1,84558,7.077181036528596,The Aristocats,1970,78
2913608,tt2749296,7.9,2345,7.0771804717498625,The Beautiful Risk,2013,91
84240,tt0086087,7.4,5975,7.077158999192897,Pauline at the Beach,1983,95
101457,tt0103704,7.5,4561,7.077145563411252,A Scene at the Sea,1991,101
227906,tt0237539,7.3,8653,7.077137253736665,Bread and Tulips,2000,114
444146,tt0461694,7.4,5971,7.077117303283717,Four Minutes,2006,112
122777,tt0125968,8.7,1187,7.077057318516821,Operation 'The Monster',1976,102
1639224,tt1204342,7.1,83388,7.076934716020223,The Muppets,2011,103
4737965,tt6864864,8.2,1712,7.076909254267744,Bobby Robson: More Than a Manager,2018,104
2094329,tt1677561,7.5,4542,7.076873603682892,Colorful,2010,126
152532,tt0157183,7.7,3082,7.0768250124635,West Beirut,1998,105
104351,tt0106655,7.8,2655,7.076803471343338,Damini,1993,175
25491,tt0025929,7.8,2654,7.076777319736747,A Story of Floating Weeds,1934,86
2273613,tt1865425,7.5,4535,7.07677331979008,Kumaré,2011,84
3854597,tt4899880,8.5,1348,7.076742067709124,Shah,2015,109
88418,tt0090366,7.4,5927,7.07665793643095,A Zed & Two Noughts,1985,115
92312,tt0094357,7.3,8579,7.076646118109533,A Better Tomorrow II,1987,105
4353309,tt6016744,7.4,5921,7.076595194204586,The Edge of Democracy,2019,121
227517,tt0237138,8.3,1565,7.076585733107472,Dasharatham,1989,154
320849,tt0334416,7.9,2325,7.076578225068618,Stevie,2002,140
335918,tt0350193,7.4,5916,7.076542890412731,Take My Eyes,2003,109
85656,tt0087537,7.9,2323,7.076517951908649,Kaos,1984,187
3945662,tt5104080,8.0,2070,7.0764684152198,Surga Yang Tak Dirindukan,2015,125
4827844,tt7057496,7.3,8548,7.076439728150709,Forgotten,2017,108
2800938,tt2476214,7.9,2320,7.076427525622255,Ayalum Njanum Thammil...,2012,160
71614,tt0073092,7.3,8543,7.076406403720597,Hard Times,1975,93
3026822,tt3019620,7.6,3648,7.076403239318625,Titli,2014,116
101640,tt0103888,7.6,3648,7.076403239318625,Brother's Keeper,1992,104
48369,tt0049233,7.4,5900,7.0763754045307445,Friendly Persuasion,1956,137
886864,tt0914863,7.1,80674,7.076342335863126,Unthinkable,2010,97
2271413,tt1863192,7.6,3641,7.076275269718236,Corn Island,2014,100
167039,tt0172776,8.5,1339,7.076255742435172,Mars na Drinu,1964,107
3174841,tt3365690,8.0,2062,7.076195403148326,Jaatishwar,2014,150
52027,tt0052993,7.4,5877,7.076134339475985,Last Train from Gun Hill,1959,95
22105,tt0022458,7.5,4488,7.076098752034726,Tabu: A Story of the South Seas,1931,86
3942483,tt5097070,7.9,2309,7.076095792595848,Dancer,2016,85
116937,tt0119626,7.6,3631,7.076092347455555,Martín (Hache),1997,123
4380263,tt6076366,8.2,1692,7.076067735651131,Aandavan Kattalai,2016,151
345219,tt0359692,7.5,4484,7.07604124270791,When the Last Sword Is Drawn,2002,143
4033477,tt5301662,7.2,15326,7.076010514308387,Marshall,2017,118
187875,tt0195002,7.7,3043,7.075958349677282,Kaun?,1999,90
3156123,tt3322364,7.1,78981,7.0759571460170605,Concussion,2015,123
88330,tt0090275,8.7,1169,7.075940998891818,Voro-Nova,1984,86
